opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,close_date,close_value
1ZDDZD8B,Markita Hansen,Celia Rouche,West,MG Special,,Engaging,2016-12-15,,
96MZYUY0,Vicki Laflamme,Celia Rouche,West,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906
EZVKSQ9C,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,,
RJYG004O,Daniell Hammack,Rocco Neubert,East,GTX Basic,Domzoom,Engaging,2016-12-16,,
JZOKHHWN,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037
EH6I67I0,James Ascencio,Summer Sewald,West,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537
JUUXF02Z,Kary Hendrixson,Summer Sewald,West,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694
OT87JDWO,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560
YHKT6YJ7,Moses Frase,Dustin Brinkmann,Central,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589
H78I3TAY,Reed Clapper,Rocco Neubert,East,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493
1ROC43JK,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Betatech,Won,2016-12-16,2017-03-08,50
LPZLQL48,Vicki Laflamme,Celia Rouche,West,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492
PYOFK7ZD,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2016-12-17,,
DWUXMAGZ,Corliss Cosme,Cara Losch,East,GTX Plus Pro,,Engaging,2016-12-17,,
3KR50X38,Corliss Cosme,Cara Losch,East,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255
Q3WLHRE9,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463
IX7UEOAP,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0
NQU62K1H,Donn Cantrell,Rocco Neubert,East,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605
NAQKOU0T,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315
I3V3GUAI,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559
PN4VJDXY,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557
K9D4DQ3R,Rosie Papadopoulos,Cara Losch,East,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48
9X6V79KE,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282
6SN2RQJX,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2016-12-17,,
W1KLFNE4,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246
NKPH3EFG,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2016-12-18,,
GD2OCW12,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514
6XO4RYXK,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132
18Y7GRPW,Garret Kinder,Cara Losch,East,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918
127ZPLXQ,Kary Hendrixson,Summer Sewald,West,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0
U07C2HEG,Maureen Marcano,Summer Sewald,West,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0
RNTOJ78L,Rosalina Dieter,Celia Rouche,West,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0
N07K7DR7,Rosie Papadopoulos,Cara Losch,East,MG Special,Plexzap,Engaging,2016-12-18,,
NLB4D5BQ,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955
FCFDJIEZ,Vicki Laflamme,Celia Rouche,West,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742
YZGDW4G1,Violet Mclelland,Cara Losch,East,MG Special,Initech,Won,2016-12-18,2017-03-14,64
G8AO5FA2,Wilburn Farren,Cara Losch,East,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0
125VIRMX,Elease Gluck,Celia Rouche,West,GTK 500,Warephase,Engaging,2016-12-19,,
LXXW3TRW,Elease Gluck,Celia Rouche,West,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164
8KJ3H262,Elease Gluck,Celia Rouche,West,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65
88POGNEL,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0
UYP3NNU6,Kami Bicknell,Summer Sewald,West,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441
S1V8684Y,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0
MOPWEMB5,Vicki Laflamme,Celia Rouche,West,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907
L62MDI48,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0
3ECHUPQY,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,,Engaging,2016-12-20,,
3EL8D4WO,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269
VOAN1NXG,Donn Cantrell,Rocco Neubert,East,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579
ALW92XQL,Gladys Colclough,Melvin Marxen,Central,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0
TJ6ZA1M3,Kary Hendrixson,Summer Sewald,West,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0
FKAFO8O9,Kary Hendrixson,Summer Sewald,West,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51
1XBC7M9F,Markita Hansen,Celia Rouche,West,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64
8IXBS90G,Rosie Papadopoulos,Cara Losch,East,MG Special,Donware,Won,2016-12-20,2017-03-08,60
2X45BEOS,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186
EQ8X0QTL,Corliss Cosme,Cara Losch,East,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577
5QD53WHF,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020
K5CWSFCW,Elease Gluck,Celia Rouche,West,GTXPro,Blackzim,Engaging,2016-12-21,,
79EABK3X,Hayden Neloms,Celia Rouche,West,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53
2DKO9X1T,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0
IBDEQVBN,Kary Hendrixson,Summer Sewald,West,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0
QZ3VV4C1,Kary Hendrixson,Summer Sewald,West,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719
62AK8UWX,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546
5QM4ORNT,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212
4H2QMS78,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2016-12-21,,
S91N9YBL,Vicki Laflamme,Celia Rouche,West,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0
44H0FJMH,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0
N5AZLQZR,Gladys Colclough,Melvin Marxen,Central,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533
4T295XQL,Kami Bicknell,Summer Sewald,West,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295
YFS5KLJJ,Rosalina Dieter,Celia Rouche,West,MG Special,Finjob,Won,2016-12-22,2017-03-31,45
S8GLKDB9,Violet Mclelland,Cara Losch,East,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56
SQLYCFGV,Zane Levy,Summer Sewald,West,GTXPro,Opentech,Engaging,2016-12-22,,
EUG019AS,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2016-12-23,,
IE7VQ5BA,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,
01QKN578,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247
M0JKP0HT,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440
ZC3KKSUK,James Ascencio,Summer Sewald,West,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040
3X8VLQ5G,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469
EZLXL6GL,Moses Frase,Dustin Brinkmann,Central,MG Special,Isdom,Won,2016-12-23,2017-03-07,58
R8PEL8V8,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955
L1R32S8H,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228
J7N8J8NM,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358
TO7PGVP1,Elease Gluck,Celia Rouche,West,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0
A051G1B4,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517
NMDMM5YJ,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615
LWPJEV3U,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0
I93ZFHEM,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Condax,Won,2016-12-24,2017-03-08,62
B2VJCVBB,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711
F90O03ZH,Donn Cantrell,Rocco Neubert,East,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0
PC78RLUX,Garret Kinder,Cara Losch,East,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510
X6GL64T5,Gladys Colclough,Melvin Marxen,Central,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891
OWM3BPGW,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926
RP5PS9A5,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Betatech,Won,2016-12-25,2017-03-10,56
AI76U58A,Maureen Marcano,Summer Sewald,West,GTX Basic,Treequote,Engaging,2016-12-25,,
KFPM2LJW,Rosalina Dieter,Celia Rouche,West,GTX Basic,,Engaging,2016-12-25,,
F2PW7WP2,Violet Mclelland,Cara Losch,East,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47
GK8YD2XW,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0
U4LRR9E9,James Ascencio,Summer Sewald,West,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490
B00UMAV4,Kami Bicknell,Summer Sewald,West,MG Advanced,Gogozoom,Engaging,2016-12-26,,
C8TV7R8A,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2016-12-26,,
9N55D1AH,Niesha Huffines,Melvin Marxen,Central,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841
2VCDVCIZ,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2016-12-27,,
WI4PODA2,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256
VF1V41RI,Markita Hansen,Celia Rouche,West,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0
1B4L7TNG,Markita Hansen,Celia Rouche,West,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0
MZAN11FT,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625
0U3WVJO0,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2016-12-28,,
0IO00FNS,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0
8S6TNXYB,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952
PMMW9JX3,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2016-12-28,,
MOLGOSGE,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515
FA1VHZSV,Reed Clapper,Rocco Neubert,East,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57
PXQEX039,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51
RX56S6G3,Vicki Laflamme,Celia Rouche,West,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803
G4F8W039,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459
4T31MWVO,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148
2HT2R2GY,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2016-12-29,,
83XN082U,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002
J21W3WIW,Corliss Cosme,Cara Losch,East,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351
52UPJFYI,Gladys Colclough,Melvin Marxen,Central,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571
QOL51JIB,James Ascencio,Summer Sewald,West,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601
13GM5I6M,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2016-12-29,,
93AGN8A6,Markita Hansen,Celia Rouche,West,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576
J7UNJFJL,Marty Freudenburg,Melvin Marxen,Central,MG Special,Funholding,Won,2016-12-29,2017-03-03,52
A4H5ESTU,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185
8EZ04VQB,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0
4501T63I,Rosalina Dieter,Celia Rouche,West,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56
9IA34L8S,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2016-12-29,,
FPNGEJRC,Violet Mclelland,Cara Losch,East,MG Special,Opentech,Won,2016-12-29,2017-03-29,54
S33WRL0Y,Zane Levy,Summer Sewald,West,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818
Q7IRUJK7,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087
DTZPYISJ,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116
Y9HWSG8Z,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510
5T8Q2YID,Elease Gluck,Celia Rouche,West,MG Special,,Engaging,2017-01-01,,
JOQCXC9Z,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565
AP7PCLAZ,Kami Bicknell,Summer Sewald,West,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633
BIE471SO,Reed Clapper,Rocco Neubert,East,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962
UA8AWDG4,Vicki Laflamme,Celia Rouche,West,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672
BTT6YAVZ,Zane Levy,Summer Sewald,West,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,
FZDRB789,Zane Levy,Summer Sewald,West,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586
PC1NUL8Q,Anna Snelling,Dustin Brinkmann,Central,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60
O7UUAK3Y,Corliss Cosme,Cara Losch,East,GTX Plus Basic,dambase,Engaging,2017-01-02,,
TLOHEQ18,Corliss Cosme,Cara Losch,East,GTX Plus Basic,,Engaging,2017-01-02,,
F1X5ZJ7V,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572
IF7MJ88P,Kary Hendrixson,Summer Sewald,West,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550
06B7XWPC,Kary Hendrixson,Summer Sewald,West,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125
12MQ3WM8,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647
91M6FY8S,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573
0LNZRNEU,Violet Mclelland,Cara Losch,East,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542
NKOKUS7D,Cassey Cress,Rocco Neubert,East,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479
NF6GCTMV,Daniell Hammack,Rocco Neubert,East,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0
I4UCA7CU,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012
EWDOBEM6,Hayden Neloms,Celia Rouche,West,MG Special,,Engaging,2017-01-03,,
1LI7ETNZ,James Ascencio,Summer Sewald,West,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990
N36DEZBR,James Ascencio,Summer Sewald,West,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374
77ZECYVJ,Kary Hendrixson,Summer Sewald,West,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0
IRB461Y7,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054
NM2Q3CGW,Vicki Laflamme,Celia Rouche,West,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55
OEEUEIPJ,Violet Mclelland,Cara Losch,East,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0
5E14LG51,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073
TIAGZQ54,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0
QM6VR1H5,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-01-04,,
QR2BDRAI,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-01-04,,
Z75ND4JF,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-01-04,,
CRX91A45,Kary Hendrixson,Summer Sewald,West,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586
ZOQ8RC86,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667
SV4SOO2K,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880
ITHR5WLF,Vicki Laflamme,Celia Rouche,West,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676
CGWJ1WHI,Wilburn Farren,Cara Losch,East,MG Special,,Engaging,2017-01-04,,
279625VN,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0
M16D8PYH,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-01-05,,
RK52YU8S,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0
E8EY51IC,Garret Kinder,Cara Losch,East,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0
HG07LMHI,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Treequote,Won,2017-01-05,2017-03-19,4716
VPXW8RJS,Kami Bicknell,Summer Sewald,West,MG Advanced,,Engaging,2017-01-05,,
85XNDIK1,Kary Hendrixson,Summer Sewald,West,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0
2U54WYQ1,Vicki Laflamme,Celia Rouche,West,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,4211
VCA1WAB0,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0
T7T1YIM7,Boris Faz,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-01-06,,
MXNVX2AM,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0
1G866GH4,Darcel Schlecht,Melvin Marxen,Central,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56
WDG0B1IR,Gladys Colclough,Melvin Marxen,Central,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0
Q5CABPMO,Gladys Colclough,Melvin Marxen,Central,MG Special,Funholding,Won,2017-01-06,2017-03-23,44
HHBA93J5,Kary Hendrixson,Summer Sewald,West,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532
R0W6A9BG,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0
P5EGQ0HI,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0
L1EJIE5L,Reed Clapper,Rocco Neubert,East,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0
S3XI6YB3,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0
BBC3JB3H,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622
4JHY98UG,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-01-07,,
7XVLKX8G,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0
G39V1X3G,Corliss Cosme,Cara Losch,East,MG Special,,Engaging,2017-01-07,,
OX4P78HP,Corliss Cosme,Cara Losch,East,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257
72LNJRY9,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135
8C2WG2FB,Zane Levy,Summer Sewald,West,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0
L0345WKB,Zane Levy,Summer Sewald,West,GTXPro,Newex,Won,2017-01-07,2017-03-14,4313
S24L8LVR,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210
JXWXEJXE,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47
W2JCRPLX,Markita Hansen,Celia Rouche,West,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220
EQCD7G7Q,Rosalina Dieter,Celia Rouche,West,GTX Basic,Initech,Engaging,2017-01-08,,
1M2I2NXQ,Rosie Papadopoulos,Cara Losch,East,MG Special,Donware,Won,2017-01-08,2017-03-26,47
XYNTWPN1,Violet Mclelland,Cara Losch,East,MG Special,Rundofase,Engaging,2017-01-08,,
54EGR0AD,Violet Mclelland,Cara Losch,East,MG Special,Yearin,Won,2017-01-08,2017-03-25,63
VT5Y73GX,Anna Snelling,Dustin Brinkmann,Central,MG Special,Betatech,Won,2017-01-09,2017-03-15,56
8O9V7UOZ,Anna Snelling,Dustin Brinkmann,Central,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65
GIIC5H9X,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743
9WMU7YHD,Cassey Cress,Rocco Neubert,East,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53
8BQMFR86,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974
DDCC6ZPK,Donn Cantrell,Rocco Neubert,East,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892
YMGWLEHY,Garret Kinder,Cara Losch,East,GTXPro,Betasoloin,Won,2017-01-09,2017-03-21,3822
FKS9MVF6,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504
6Q67ZUJ1,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-01-09,,
HF8ABDF6,Rosalina Dieter,Celia Rouche,West,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145
Y6UBZM6P,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-01-09,,
SIRC44NM,Vicki Laflamme,Celia Rouche,West,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564
7S6SHJJG,Zane Levy,Summer Sewald,West,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117
ZE84UHHB,Anna Snelling,Dustin Brinkmann,Central,MG Special,Inity,Won,2017-01-10,2017-03-26,59
2R3ZA84D,Darcel Schlecht,Melvin Marxen,Central,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52
LTTYTAXA,Donn Cantrell,Rocco Neubert,East,GTXPro,Kan-code,Won,2017-01-10,2017-03-24,4694
RIW4VWBW,Hayden Neloms,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-01-10,,
ZWFPD71J,Kami Bicknell,Summer Sewald,West,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,5620
T5C527Z9,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095
XC4LTIEO,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0
AEBF9M5T,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,489
DWUD4S0P,Markita Hansen,Celia Rouche,West,GTX Basic,,Engaging,2017-01-10,,
MCE5DKD1,Markita Hansen,Celia Rouche,West,MG Special,Bioholding,Engaging,2017-01-10,,
EV46ES18,Markita Hansen,Celia Rouche,West,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908
ID3IJHUS,Markita Hansen,Celia Rouche,West,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,3820
YBJ72HKE,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0
RW39Y63V,Vicki Laflamme,Celia Rouche,West,GTXPro,,Engaging,2017-01-10,,
5DEO8EDS,Vicki Laflamme,Celia Rouche,West,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,581
8LW65NDL,Violet Mclelland,Cara Losch,East,GTX Plus Pro,,Engaging,2017-01-10,,
CJ2ON1LV,Corliss Cosme,Cara Losch,East,GTXPro,Nam-zim,Engaging,2017-01-11,,
4I8X7EMW,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-01-11,,
